Electricity Generation	nuclear	GWh	2025	  2,642,373.0 	392136.33	65563.00	35585.19	826686.97	281199.93	0.00	735342.74	34932.52	12072.24	258854.05																																																																																																																																																																																																																																																																
Electricity Generation	nuclear	GWh	2026	  2,659,193.9 	393254.89	65643.76	41742.44	820582.44	264884.14	0.00	727151.53	39987.52	12115.55	293831.60																																																																																																																																																																																																																																																																
Electricity Generation	nuclear	GWh	2027	  2,668,592.9 	398153.44	68302.29	43665.07	817978.06	256405.79	0.00	706935.44	40748.75	12265.22	324138.81																																																																																																																																																																																																																																																																
Electricity Generation	nuclear	GWh	2028	  2,709,275.8 	400216.30	79948.04	46126.39	815735.68	262441.64	0.00	691457.80	40209.93	12341.63	360798.41																																																																																																																																																																																																																																																																
Electricity Generation	nuclear	GWh	2029	  2,765,123.9 	405388.43	86806.38	52741.89	812952.29	268010.68	0.00	682755.28	40001.50	12363.04	404104.44																																																																																																																																																																																																																																																																
Electricity Generation	nuclear	GWh	2030	  2,840,690.2 	429122.38	88139.63	59780.79	809837.88	274509.28	0.00	682292.04	39878.82	12401.47	444727.95																																																																																																																																																																																																																																																																
Electricity Generation	oil fired	GWh	2017	  935,570.0 	26135.25	64075.55	326442.69	37554.83	21495.63	53717.78	73474.66	197314.63	43182.73	92176.28																																																																																																																																																																																																																																																																
Electricity Generation	oil fired	GWh	2018	  691,838.4 	14952.60	57557.52	260890.04	32308.50	8573.86	35684.87	52239.00	129824.22	25136.39	74671.39																																																																																																																																																																																																																																																																
Electricity Generation	oil fired	GWh	2019	  766,433.2 	15462.17	49750.77	315017.95	26889.97	11911.89	65595.71	54985.65	132144.43	37130.57	57544.06																																																																																																																																																																																																																																																																
Electricity Generation	oil fired	GWh	2020	  681,447.5 	11967.45	39748.03	327956.94	27047.20	8591.95	12397.12	44103.02	119455.71	32023.66	58156.44																																																																																																																																																																																																																																																																
Electricity Generation	oil fired	GWh	2021	  677,675.7 	5766.93	31428.79	313105.12	24028.23	6348.40	35770.01	45253.87	74247.58	34021.97	107704.75																																																																																																																																																																																																																																																																
Electricity Generation	oil fired	GWh	2022	  656,250.3 	19262.84	16451.32	262012.96	23526.92	6832.28	25261.62	52781.38	80622.62	63908.24	105590.09																																																																																																																																																																																																																																																																
Electricity Generation	oil fired	GWh	2023	  593,642.2 	6749.98	20501.21	239267.99	20869.01	6377.20	24156.93	53790.00	67664.84	58255.48	96009.53																																																																																																																																																																																																																																																																
Electricity Generation	oil fired	GWh	2024	  543,496.7 	5350.57	19484.84	231576.13	19477.18	6422.78	21893.97	50188.65	57071.81	49834.10	82196.64																																																																																																																																																																																																																																																																
Electricity Generation	oil fired	GWh	2025	  499,878.6 	3976.03	19325.70	223701.87	19207.64	6488.21	20140.98	45718.24	50270.81	41012.44	70036.63																																																																																																																																																																																																																																																																
Electricity Generation	oil fired	GWh	2026	  452,311.4 	3203.33	22841.86	208372.85	19200.87	6527.17	16592.88	37904.47	44849.87	36277.02	56541.03																																																																																																																																																																																																																																																																
Electricity Generation	oil fired	GWh	2027	  423,681.1 	2417.27	25637.51	199799.44	18961.47	6696.39	14661.93	33184.24	40860.97	32494.86	48967.04																																																																																																																																																																																																																																																																
Electricity Generation	oil fired	GWh	2028	  405,107.5 	2064.84	23114.44	195029.32	18676.71	6678.29	14174.90	31317.54	38653.34	29972.32	45425.85																																																																																																																																																																																																																																																																
Electricity Generation	oil fired	GWh	2029	  393,413.4 	1855.45	24600.47	189931.78	18461.06	6638.78	14055.71	29770.36	37288.19	28506.89	42304.72																																																																																																																																																																																																																																																																
Electricity Generation	oil fired	GWh	2030	  393,372.4 	1581.95	33888.42	185475.94	18287.60	6560.18	13977.47	27832.05	36077.13	28577.42	41114.29																																																																																																																																																																																																																																																																
Electricity Generation	onshore wind	GWh	2017	  1,012,857.4 	270103.33	53275.49	24742.13	280959.36	1590.62	1689.56	291897.51	60781.41	4404.19	23413.78																																																																																																																																																																																																																																																																
Electricity Generation	onshore wind	GWh	2018	  1,209,613.3 	327098.15	64430.68	29532.55	317892.25	2793.79	2657.53	354577.96	76853.66	7803.60	25973.15																																																																																																																																																																																																																																																																
Electricity Generation	onshore wind	GWh	2019	  1,333,796.9 	394900.51	67694.10	30049.15	336371.13	4086.39	4148.55	361891.36	92685.68	8266.10	33703.91																																																																																																																																																																																																																																																																
Electricity Generation	onshore wind	GWh	2020	  1,496,454.7 	450390.06	63140.45	35376.66	388475.51	6419.68	5280.27	394726.24	103527.10	8840.13	40278.64																																																																																																																																																																																																																																																																
Electricity Generation	onshore wind	GWh	2021	  1,556,595.0 	511435.44	57794.06	38461.39	384420.41	7812.09	6925.01	408988.36	102286.96	7465.42	31005.85																																																																																																																																																																																																																																																																
Electricity Generation	onshore wind	GWh	2022	  1,804,929.7 	678957.67	62786.40	42703.00	417264.58	12685.77	9958.55	410750.58	126028.23	9090.91	34704.01																																																																																																																																																																																																																																																																
